bus_index,bus_label,true_vm_pu,true_va_deg,pandapower_vm_pu,pandapower_va_deg,pandapower_vm_err_pu,pandapower_va_err_deg,Rust_StateRustimation_vm_pu,Rust_StateRustimation_va_deg,Rust_StateRustimation_vm_err_pu,Rust_StateRustimation_va_err_deg
1211,1211,0.99325874,-19.22918316,0.99327792,-19.24806670,1.91816047e-05,1.88835422e-02,0.99347057,-19.24256482,2.11831901e-04,1.33816657e-02
1212,1212,0.97002507,-11.05782922,0.96978316,-11.05721937,2.41910267e-04,6.09854156e-04,0.96983208,-11.05423543,1.92995398e-04,3.59379524e-03
1213,1213,0.99099010,-17.56184583,0.99154313,-17.58738389,5.53021041e-04,2.55380580e-02,0.99173058,-17.58411606,7.40475198e-04,2.22702288e-02
1214,1214,0.99230027,-17.59454346,0.99284722,-17.55867201,5.46945043e-04,3.58714432e-02,0.99304828,-17.55761122,7.48005396e-04,3.69322322e-02
1215,1215,0.99230027,-17.59454346,0.99376042,-17.51536879,1.46014556e-03,7.91746663e-02,0.99405138,-17.51505773,1.75111114e-03,7.94857234e-02
1216,1216,0.91412479,-14.64888010,0.91401328,-14.63480308,1.11518654e-04,1.40770134e-02,0.91437422,-14.62708429,2.49426209e-04,2.17958022e-02
1217,1217,0.92710691,-14.48580765,0.92657173,-14.48812163,5.35172842e-04,2.31397411e-03,0.92689972,-14.47980049,2.07186298e-04,6.00715835e-03
1218,1218,0.92375358,-14.36507426,0.92359356,-14.35571824,1.60021294e-04,9.35602021e-03,0.92394156,-14.34785512,1.87976171e-04,1.72191412e-02
1219,1219,0.93175394,-13.45236707,0.93127854,-13.44539029,4.75391809e-04,6.97677791e-03,0.93162349,-13.43825316,1.30445178e-04,1.41139020e-02
1220,1220,0.95122299,-6.05529503,0.95181273,-6.08818786,5.89736264e-04,3.28928318e-02,0.95210567,-6.08908261,8.82684920e-04,3.37875846e-02
1221,1221,0.96034812,-5.24335568,0.96079735,-5.28617465,4.49233969e-04,4.28189744e-02,0.96106352,-5.28690821,7.15405379e-04,4.35525280e-02
1222,1222,0.92377794,-14.40858224,0.92360888,-14.39161561,1.69065822e-04,1.69666282e-02,0.92395535,-14.38373612,1.77409285e-04,2.48461205e-02
1223,1223,0.92693229,-14.48409596,0.92634580,-14.48201219,5.86492616e-04,2.08376859e-03,0.92668490,-14.47380703,2.47390191e-04,1.02889305e-02
1224,1224,0.91429931,-14.65058301,0.91420047,-14.63037918,9.88333024e-05,2.02038272e-02,0.91456431,-14.62280484,2.65000923e-04,2.77781632e-02
1225,1225,0.97398306,-4.30662065,0.97369710,-4.21886431,2.85964907e-04,8.77563334e-02,0.97392355,-4.21807912,5.95147547e-05,8.85415284e-02
1226,1226,0.97408839,-4.30587168,0.97384619,-4.22366968,2.42198355e-04,8.22019975e-02,0.97407302,-4.22287034,1.53683021e-05,8.30013430e-02
1227,1227,0.97606287,-4.22696416,0.97620657,-4.21010537,1.43698554e-04,1.68587910e-02,0.97642873,-4.20899482,3.65851507e-04,1.79693391e-02
1228,1228,0.96875916,-4.38348059,0.96819156,-4.36194068,5.67598478e-04,2.15399045e-02,0.96839158,-4.36194323,3.67573731e-04,2.15373562e-02
1229,1229,0.97412266,-4.16264176,0.97415709,-4.06594926,3.44300152e-05,9.66924978e-02,0.97436815,-4.06491309,2.45490975e-04,9.77286652e-02
1230,1230,0.94396223,-13.89065066,0.94350756,-13.91970114,4.54664411e-04,2.90504733e-02,0.94384897,-13.91300689,1.13256858e-04,2.23562267e-02
1231,1231,0.93146421,-14.08506870,0.93117366,-14.08794683,2.90542162e-04,2.87812691e-03,0.93154143,-14.08070618,7.72267723e-05,4.36252265e-03
1232,1232,0.96252625,-13.18568716,0.96203975,-13.19823404,4.86498118e-04,1.25468882e-02,0.96238172,-13.19149110,1.44527336e-04,5.80394145e-03
1233,1233,0.96097815,-12.90558020,0.96107237,-12.89113994,9.42131673e-05,1.44402538e-02,0.96142167,-12.88352101,4.43513012e-04,2.20591846e-02
1234,1234,0.94437619,-13.90813630,0.94395393,-13.93427924,4.22266237e-04,2.61429475e-02,0.94429539,-13.92764546,8.08096300e-05,1.95091584e-02
1235,1235,0.93653813,-14.00663405,0.93623865,-14.01238737,2.99487498e-04,5.75331206e-03,0.93660439,-14.00521928,6.62599305e-05,1.41477303e-03
1236,1236,0.94613642,-13.78544992,0.94565746,-13.81442553,4.78953004e-04,2.89756093e-02,0.94599909,-13.80779212,1.37325491e-04,2.23421997e-02
1237,1237,0.94250834,-11.61881730,0.94206495,-11.65904843,4.43393373e-04,4.02311365e-02,0.94238986,-11.65160359,1.18482268e-04,3.27862935e-02
1238,1238,0.94050116,-11.34173714,0.94029418,-11.35975249,2.06975813e-04,1.80153522e-02,0.94060566,-11.35304967,1.04502324e-04,1.13125290e-02
1239,1239,0.94049328,-11.33875562,0.94042448,-11.35470571,6.87999807e-05,1.59500986e-02,0.94073731,-11.34806903,2.44028232e-04,9.31341028e-03
1240,1240,0.93907560,-11.22052772,0.93870775,-11.21205157,3.67852509e-04,8.47614446e-03,0.93898147,-11.20530457,9.41317778e-05,1.52231508e-02
1241,1241,0.93904916,-11.21663334,0.93865397,-11.20748453,3.95193369e-04,9.14880494e-03,0.93892374,-11.20066678,1.25423919e-04,1.59665614e-02
1242,1242,0.94041895,-11.33439173,0.94020887,-11.35218019,2.10084465e-04,1.77884617e-02,0.94051881,-11.34548772,9.98618075e-05,1.10959938e-02
1243,1243,0.94617100,-13.78638972,0.94547144,-13.81959561,6.99555782e-04,3.32058931e-02,0.94581103,-13.81311770,3.59971026e-04,2.67279764e-02
1244,1244,0.96247152,-13.18342066,0.96199024,-13.19625284,4.81279137e-04,1.28321762e-02,0.96233223,-13.18951074,1.39289224e-04,6.09007973e-03
1245,1245,0.96247146,-13.18341892,0.96198581,-13.19606352,4.85649394e-04,1.26445999e-02,0.96232780,-13.18932157,1.43657682e-04,5.90264756e-03
1246,1246,0.96290669,-13.20625751,0.96247235,-13.21702089,4.34338842e-04,1.07633829e-02,0.96281419,-13.21026413,9.24976145e-05,4.00661332e-03
1247,1247,0.96267035,-13.19105706,0.96217264,-13.20498412,4.97709073e-04,1.39270519e-02,0.96251487,-13.19824521,1.55474371e-04,7.18814493e-03
1248,1248,0.96267095,-13.19107900,0.96218548,-13.20488796,4.85468456e-04,1.38089565e-02,0.96252770,-13.19814897,1.43244104e-04,7.06996398e-03
1249,1249,0.94273956,-10.91274992,0.94213022,-10.91654752,6.09335923e-04,3.79759532e-03,0.94241966,-10.91106022,3.19904046e-04,1.68969961e-03
1250,1250,0.94274044,-10.91277394,0.94207897,-10.91571453,6.61464005e-04,2.94058837e-03,0.94237279,-10.91030920,3.67647061e-04,2.46473895e-03
1251,1251,0.94274044,-10.91277394,0.94213373,-10.91588220,6.06706537e-04,3.10825817e-03,0.94242725,-10.91051444,3.13186621e-04,2.25950260e-03
1252,1252,0.92380178,-14.40925426,0.92363835,-14.36890813,1.63428097e-04,4.03461310e-02,0.92398614,-14.36104467,1.84362584e-04,4.82095832e-02
1253,1253,0.92380178,-14.40925426,0.92368317,-14.39453903,1.18614600e-04,1.47152246e-02,0.92403310,-14.38670484,2.31315387e-04,2.25494114e-02
1254,1254,0.92688649,-14.48624520,0.92630271,-14.49083946,5.83785344e-04,4.59426347e-03,0.92664364,-14.48277953,2.42852951e-04,3.46567217e-03
1255,1255,0.91360909,-14.61471783,0.91353294,-14.60308476,7.61519119e-05,1.16330748e-02,0.91390317,-14.59532040,2.94076795e-04,1.93974301e-02
1256,1256,0.96420190,-13.19656548,0.96394661,-13.34837362,2.55295628e-04,1.51808137e-01,0.96425586,-13.34152361,5.39604958e-05,1.44958127e-01
1257,1257,0.96452497,-13.20247157,0.96409937,-13.38380230,4.25593876e-04,1.81330731e-01,0.96440145,-13.37690206,1.23514081e-04,1.74430496e-01
1258,1258,0.93977488,-11.27900924,0.94032727,-11.28435044,5.52395779e-04,5.34120295e-03,0.94060678,-11.28174384,8.31898185e-04,2.73460308e-03
1259,1259,0.93978102,-11.27948973,0.94059960,-11.30640865,8.18579680e-04,2.69189261e-02,0.94084756,-11.29661890,1.06653469e-03,1.71291751e-02
1260,1260,0.96249041,-13.18420089,0.96152529,-13.09835359,9.65116775e-04,8.58472910e-02,0.96186798,-13.09159588,6.22432696e-04,9.26050059e-02
1261,1261,0.93973143,-11.27537870,0.93853238,-11.33775530,1.19905053e-03,6.23766024e-02,0.93899730,-11.33090119,7.34125599e-04,5.55224902e-02
1262,1262,0.93771187,-13.98721187,0.93796733,-14.07248977,2.55466064e-04,8.52778935e-02,0.93834030,-14.06563001,6.28432422e-04,7.84181400e-02
1263,1263,0.94045491,-13.95715253,0.93976879,-13.91584330,6.86127115e-04,4.13092356e-02,0.94011132,-13.90926675,3.43595966e-04,4.78857816e-02
1264,1264,0.94617100,-13.78638972,0.94371181,-13.84453517,2.45918954e-03,5.81454509e-02,0.94398451,-13.83930026,2.18648382e-03,5.29105438e-02
1265,1265,0.92225871,-14.53806262,0.92240918,-14.61097194,1.50469900e-04,7.29093132e-02,0.92283149,-14.60244915,5.72783073e-04,6.43865255e-02
1266,1266,0.93940092,-9.77428841,0.94059102,-9.86907737,1.19009460e-03,9.47889576e-02,0.94090574,-9.86601013,1.50481923e-03,9.17217190e-02
1267,1267,0.97508113,-4.26613206,0.97494539,-4.31698372,1.35745801e-04,5.08516549e-02,0.97517538,-4.31592500,9.42516596e-05,4.97929326e-02
1268,1268,0.97511392,-4.26476147,0.97425971,-4.57085421,8.54205295e-04,3.06092735e-01,0.97443597,-4.56953318,6.77948529e-04,3.04771706e-01
1269,1269,0.97507540,-4.26637798,0.97722156,-4.14243161,2.14616653e-03,1.23946361e-01,0.97740579,-4.14130530,2.33039225e-03,1.25072672e-01
1270,1270,0.96709474,-4.77440048,0.96764458,-4.82396481,5.49834284e-04,4.95643322e-02,0.96793043,-4.82421940,8.35685789e-04,4.98189161e-02
1271,1271,0.97143911,-4.27275635,0.97146548,-4.28162418,2.63709643e-05,8.86783229e-03,0.97172469,-4.28182239,2.85586228e-04,9.06603699e-03
1272,1272,0.97401919,-4.14102727,0.97419741,-4.02902096,1.78218443e-04,1.12006311e-01,0.97448242,-4.02715590,4.63222283e-04,1.13871368e-01
1273,1273,0.92022827,-14.54965714,0.91780854,-14.57220070,2.41973269e-03,2.25435561e-02,0.91836462,-14.56384147,1.86364740e-03,1.41843301e-02
1274,1274,0.92024721,-14.55001811,0.91986820,-14.48735616,3.79013243e-04,6.26619543e-02,0.92028099,-14.47938873,3.37800400e-05,7.06293848e-02
1275,1275,0.92375358,-14.36507426,0.92472655,-14.48020291,9.72972255e-04,1.15128649e-01,0.92507773,-14.47179116,1.32415486e-03,1.06716906e-01
1276,1276,0.92377794,-14.40858224,0.92581137,-14.31266382,2.03342307e-03,9.59184192e-02,0.92617478,-14.30416122,2.39683803e-03,1.04421024e-01
1277,1277,0.92380178,-14.40925426,0.91888702,-14.45255741,4.91475912e-03,4.33031550e-02,0.91916832,-14.44443919,4.63345917e-03,3.51849329e-02
1278,1278,0.92380178,-14.40925426,0.92456992,-14.30588950,7.68135656e-04,1.03364753e-01,0.92491036,-14.29795307,1.10857438e-03,1.11301185e-01
1279,1279,0.94292832,-11.69268456,0.94226739,-11.75694045,6.60930254e-04,6.42558912e-02,0.94259043,-11.74982484,3.37889702e-04,5.71402843e-02
1280,1280,0.96062196,-12.83632034,0.96088965,-12.80291338,2.67691293e-04,3.34069583e-02,0.96123651,-12.79554021,6.14550303e-04,4.07801281e-02
1281,1281,0.86562754,-12.26819708,0.86477978,-12.28297339,8.47754168e-04,1.47763019e-02,0.86507196,-12.26231356,5.55574066e-04,5.88351870e-03
1282,1282,0.95174518,-12.27092082,0.95205550,-12.43704988,3.10325469e-04,1.66129060e-01,0.95236688,-12.43079414,6.21700474e-04,1.59873326e-01
1283,1283,0.94274044,-10.91277394,0.94514786,-10.92656460,2.40742838e-03,1.37906615e-02,0.94540703,-10.92246918,2.66659245e-03,9.69523274e-03
1284,1284,0.94274044,-10.91277394,0.94346956,-10.93457501,7.29126332e-04,2.18010712e-02,0.94385862,-10.92889831,1.11818321e-03,1.61243673e-02
1285,1285,0.94274044,-10.91277394,0.93955863,-10.92857062,3.18180373e-03,1.57966748e-02,0.93994896,-10.92289730,2.79148022e-03,1.01233554e-02
1286,1286,1.00705658,6.24135503,1.00597662,6.24193204,1.07995832e-03,5.77014940e-04,1.00619498,6.24145841,8.61600933e-04,1.03375645e-04
1287,1287,1.05000000,19.39184064,1.05052737,19.27756849,5.27371078e-04,1.14272154e-01,1.05084161,19.26782276,8.41613970e-04,1.24017878e-01
1288,1288,1.05000000,19.39184064,1.04879528,19.47833421,1.20472225e-03,8.64935697e-02,1.04911145,19.46837189,8.88546940e-04,7.65312499e-02
1289,1289,1.05000000,19.39184064,1.04826945,19.36115723,1.73054579e-03,3.06834121e-02,1.04858551,19.35128842,1.41448960e-03,4.05522251e-02
1290,1290,0.95779723,0.91574258,0.95710049,0.90555242,6.96741781e-04,1.01901617e-02,0.95734949,0.90700402,4.47734632e-04,8.73855423e-03
1291,1291,0.95771315,0.91808435,0.95702342,0.90499655,6.89725251e-04,1.30878058e-02,0.95727954,0.90603833,4.33608815e-04,1.20460223e-02
1292,1292,0.95667603,0.93488363,0.95595884,0.93655953,7.17193309e-04,1.67589787e-03,0.95620618,0.93782618,4.69846383e-04,2.94254802e-03
1293,1293,0.95796011,0.91367047,0.95721771,0.90039600,7.42397914e-04,1.32744648e-02,0.95747063,0.90182333,4.89483719e-04,1.18471354e-02
1294,1294,0.95795959,0.91367697,0.95730290,0.90398062,6.56688050e-04,9.69635445e-03,0.95755426,0.90542241,4.05331913e-04,8.25456643e-03
1295,1295,0.94090419,0.53621011,0.94023336,0.53393570,6.70825139e-04,2.27441249e-03,0.94036697,0.53893320,5.37220286e-04,2.72308612e-03
1296,1296,0.94684760,1.44519578,0.94595752,1.46606300,8.90080993e-04,2.08672223e-02,0.94617008,1.46870173,6.77513647e-04,2.35059546e-02
1297,1297,0.94684820,1.44518602,0.94600236,1.44909573,8.45841464e-04,3.90971147e-03,0.94621535,1.45174727,6.32849151e-04,6.56124647e-03
1298,1298,1.00013463,5.55946641,0.99907902,5.55900806,1.05561883e-03,4.58352883e-04,0.99928680,5.55909181,8.47833297e-04,3.74599611e-04
1299,1299,0.97643843,3.44124126,0.97560095,3.42909832,8.37482078e-04,1.21429343e-02,0.97585688,3.42891123,5.81552403e-04,1.23300216e-02
1300,1300,0.97661864,3.44785716,0.97562958,3.44026418,9.89063005e-04,7.59297973e-03,0.97589338,3.44012335,7.25259880e-04,7.73381105e-03
1301,1301,0.93930482,0.58010659,0.93849990,0.59384625,8.04925937e-04,1.37396570e-02,0.93873646,0.59614322,5.68360066e-04,1.60366351e-02
1302,1302,0.93930443,0.58011677,0.93855032,0.60676018,7.54112008e-04,2.66434081e-02,0.93879730,0.60887959,5.07129441e-04,2.87628143e-02
1303,1303,1.00705080,6.24150258,1.00571603,6.25994862,1.33476363e-03,1.84460441e-02,1.00594456,6.25988837,1.10623681e-03,1.83857906e-02
1304,1304,1.00705080,6.24150258,1.00617545,6.23465280,8.75344536e-04,6.84977486e-03,1.00641328,6.23415417,6.37516928e-04,7.34840605e-03
1305,1305,1.00702188,6.24224417,1.00623199,6.22089703,7.89886484e-04,2.13471390e-02,1.00644078,6.22134262,5.81098986e-04,2.09015525e-02
1306,1306,1.00702188,6.24224417,1.00580342,6.25338664,1.21845784e-03,1.11424709e-02,1.00597407,6.25550883,1.04780952e-03,1.32646568e-02
1307,1307,1.00705445,6.24140891,1.00565013,6.26121307,1.40431122e-03,1.98041583e-02,1.00588256,6.26104681,1.17188737e-03,1.96378955e-02
1308,1308,1.00705445,6.24140891,1.00613659,6.23538503,9.17857661e-04,6.02387652e-03,1.00637719,6.23483028,6.77258241e-04,6.57862694e-03
1309,1309,0.89324538,0.92664606,0.89232827,0.92936580,9.17104254e-04,2.71974546e-03,0.89252433,0.92885512,7.21052809e-04,2.20906065e-03
1310,1310,0.89324053,0.91569300,0.89408671,1.02990713,8.46174126e-04,1.14214133e-01,0.89432531,1.03252852,1.08478057e-03,1.16835515e-01
1311,1311,0.89320108,0.91405738,0.89346113,0.70589408,2.60052098e-04,2.08163302e-01,0.89368147,0.70792345,4.80391086e-04,2.06133935e-01
1312,1312,0.88172131,0.53936078,0.88194214,0.67095388,2.20831766e-04,1.31593096e-01,0.88208942,0.67463859,3.68106088e-04,1.35277806e-01
1313,1313,0.88171218,0.53850538,0.88626455,-0.41081425,4.55237612e-03,9.49319627e-01,0.88698410,-0.40546377,5.27192045e-03,9.43969144e-01
1314,1314,0.90488641,0.53936078,0.90515500,0.86203262,2.68592014e-04,3.22671839e-01,0.90597574,0.86454326,1.08933453e-03,3.25182480e-01
1315,1315,0.88505507,1.44791479,0.88579077,1.47991468,7.35699348e-04,3.19998907e-02,0.88569316,1.48514408,6.38094674e-04,3.72292890e-02
1316,1316,0.89843287,3.44494849,0.89809339,3.47819852,3.39473226e-04,3.32500291e-02,0.89851723,3.47719975,8.43628596e-05,3.22512546e-02
1317,1317,0.88167924,0.58044786,0.88072534,0.62308779,9.53895792e-04,4.26399313e-02,0.88104966,0.62516855,6.29581112e-04,4.47206874e-02
1318,1318,0.90852931,5.56155243,0.90714336,5.53565682,1.38594643e-03,2.58956110e-02,0.90699059,5.53678725,1.53872315e-03,2.47651792e-02
1319,1319,0.91477567,6.24432714,0.91395492,6.30768818,8.20741311e-04,6.33610366e-02,0.91389054,6.31401358,8.85122417e-04,6.96864380e-02
1320,1320,0.97810261,6.24140891,0.97551223,6.23458676,2.59038249e-03,6.82215507e-03,0.97576916,6.23419231,2.33344877e-03,7.21659601e-03
1321,1321,1.03282315,17.96320999,1.03345355,17.95588200,6.30401760e-04,7.32798967e-03,1.03375904,17.95967896,9.35891978e-04,3.53102875e-03
1322,1322,1.05000000,30.84091627,1.04978798,30.85647187,2.12020113e-04,1.55556033e-02,1.05007986,30.85336317,7.98632446e-05,1.24468976e-02
1323,1323,1.05000000,30.84091627,1.05125827,31.02508401,1.25826936e-03,1.84167740e-01,1.05155015,31.02187714,1.55014809e-03,1.80960871e-01
1324,1324,1.05000000,30.84091627,1.05089336,30.75169161,8.93361397e-04,8.92246622e-02,1.05118479,30.74865439,1.18479264e-03,9.22618791e-02
1325,1325,1.02206957,12.51121418,1.02195357,12.51459383,1.15993349e-04,3.37965394e-03,1.02224838,12.51914906,1.78816402e-04,7.93488154e-03
1326,1326,1.05000000,17.64690366,1.04987858,17.63772914,1.21422597e-04,9.17452086e-03,1.05017828,17.63949220,1.78276620e-04,7.41146747e-03
1327,1327,0.99543669,13.28248068,0.99624201,13.28573916,8.05315457e-04,3.25847876e-03,0.99654136,13.29109583,1.10467258e-03,8.61515480e-03
1328,1328,1.01120163,13.30459517,1.01154899,13.30016810,3.47362881e-04,4.42707161e-03,1.01186553,13.30479144,6.63906123e-04,1.96265125e-04
1329,1329,1.00716550,15.42724169,1.00808666,15.43365178,9.21153959e-04,6.41008541e-03,1.00838570,15.43841489,1.22019935e-03,1.11731991e-02
1330,1330,1.01515037,15.38725925,1.01546260,15.38278405,3.12235048e-04,4.47520333e-03,1.01576192,15.38732378,6.11550854e-04,6.45345682e-05
1331,1331,1.03185541,17.79854178,1.03252541,17.78997951,6.69991055e-04,8.56226711e-03,1.03283123,17.79387313,9.75818497e-04,4.66865051e-03
1332,1332,1.03232998,17.80059728,1.03295427,17.79150094,6.24289802e-04,9.09633278e-03,1.03326009,17.79539171,9.30103683e-04,5.20557008e-03
1333,1333,1.00725337,15.42493972,1.00818875,15.43253990,9.35374918e-04,7.60017521e-03,1.00848751,15.43731373,1.23413439e-03,1.23740113e-02
1334,1334,1.01506467,15.38948526,1.01537509,15.38392895,3.10414135e-04,5.55631177e-03,1.01567353,15.38849834,6.08861444e-04,9.86923947e-04
1335,1335,1.03190223,17.79737674,1.03254548,17.78624322,6.43256167e-04,1.11335277e-02,1.03285280,17.79019198,9.50576301e-04,7.18476756e-03
1336,1336,1.03236179,17.79973135,1.03294702,17.78745342,5.85235478e-04,1.22779328e-02,1.03325439,17.79140989,8.92599338e-04,8.32146175e-03
1337,1337,1.03290458,17.79854554,1.03458393,17.84145268,1.67935347e-03,4.29071359e-02,1.03495396,17.85029491,2.04938260e-03,5.17493686e-02
1338,1338,1.03185659,17.75728757,1.03244685,17.74911927,5.90252962e-04,8.16830520e-03,1.03275243,17.75300763,8.95837346e-04,4.27993960e-03
1339,1339,1.03282409,17.70954698,1.03345543,17.70128707,6.31338828e-04,8.25991548e-03,1.03376186,17.70527203,9.37765303e-04,4.27495804e-03
1340,1340,1.03312178,17.95405758,1.03377097,17.94696355,6.49187164e-04,7.09402891e-03,1.03407653,17.95081723,9.54743787e-04,3.24035087e-03
1341,1341,1.03188857,17.75622628,1.03246066,17.74728743,5.72092350e-04,8.93885184e-03,1.03276691,17.75122463,8.78340283e-04,5.00164908e-03
1342,1342,1.00393725,13.40013076,1.00447081,13.39577655,5.33561478e-04,4.35420737e-03,1.00477421,13.40085132,8.36962162e-04,7.20566180e-04
1343,1343,1.00308660,13.32201049,1.00363573,13.31545426,5.49129997e-04,6.55622860e-03,1.00393864,13.32056847,8.52042684e-04,1.44201953e-03
1344,1344,1.01200686,13.41974712,1.01203945,13.40456822,3.25892898e-05,1.51788994e-02,1.01234109,13.40970254,3.34227421e-04,1.00445795e-02
1345,1345,1.01189839,13.34441201,1.01190106,13.32704927,2.66776551e-06,1.73627412e-02,1.01220276,13.33219919,3.04369501e-04,1.22128234e-02
1346,1346,1.01308540,14.24313273,1.01349218,14.24890255,4.06776049e-04,5.76981839e-03,1.01376235,14.25455841,6.76947384e-04,1.14256769e-02
1347,1347,1.02293566,15.81530963,1.02355347,15.82606714,6.17814941e-04,1.07575039e-02,1.02385576,15.83077363,9.20103834e-04,1.54639964e-02
1348,1348,1.02498290,16.28689144,1.02553893,16.29482478,5.56031539e-04,7.93333145e-03,1.02584141,16.29938498,8.58504786e-04,1.24935347e-02
1349,1349,1.03215136,17.60439607,1.03280380,17.59538614,6.52432790e-04,9.00992440e-03,1.03311023,17.59943574,9.58868185e-04,4.96033175e-03
1350,1350,1.03309638,17.95362327,1.03373146,17.94671987,6.35075962e-04,6.90339833e-03,1.03403686,17.95058026,9.40478622e-04,3.04301079e-03
1351,1351,1.01225389,12.21228649,1.01213109,12.20060009,1.22804451e-04,1.16863987e-02,1.01237031,12.20617781,1.16422919e-04,6.10867740e-03
1352,1352,1.01268296,12.20135028,1.01186491,12.18913466,8.18049116e-04,1.22156172e-02,1.01213470,12.19450704,5.48262946e-04,6.84324590e-03
1353,1353,1.01217791,12.21414252,1.01215346,12.27871808,2.44473437e-05,6.45755610e-02,1.01239079,12.28417115,2.12885801e-04,7.00286344e-02
1354,1354,1.01264889,12.20210596,1.01286404,12.29201673,2.15149568e-04,8.99107633e-02,1.01312728,12.29707900,4.78386845e-04,9.49730372e-02
1355,1355,1.01689445,12.32078613,1.01687038,12.32444764,2.40734691e-05,3.66151972e-03,1.01716677,12.32920974,2.72322055e-04,8.42361464e-03
1356,1356,1.01552901,11.73844999,1.01542412,11.74455022,1.04889210e-04,6.10023346e-03,1.01571688,11.74947002,1.87871407e-04,1.10200360e-02
1357,1357,1.01629725,12.02730634,1.01604748,12.04378650,2.49761656e-04,1.64801578e-02,1.01635063,12.04855705,5.33841531e-05,2.12507113e-02
